Handle,Title,Body (HTML),Vendor,Collection,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,60,,,,,,100,deny,manual,135.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,70,,,,,,100,deny,manual,150.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,80,,,,,,100,deny,manual,165.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,90,,,,,,100,deny,manual,180.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,100,,,,,,100,deny,manual,195.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,110,,,,,,100,deny,manual,215.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,120,,,,,,100,deny,manual,235.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,130,,,,,,100,deny,manual,255.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,140,,,,,,100,deny,manual,275.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,150,,,,,,100,deny,manual,295.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,160,,,,,,100,deny,manual,315.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,170,,,,,,100,deny,manual,335.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,180,,,,,,100,deny,manual,355.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,190,,,,,,100,deny,manual,375.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,200,,,,,,100,deny,manual,395.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,50,,,,,,100,deny,manual,170.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,60,,,,,,100,deny,manual,185.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,70,,,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,80,,,,,,100,deny,manual,215.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,90,,,,,,100,deny,manual,230.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,100,,,,,,100,deny,manual,245.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,110,,,,,,100,deny,manual,255.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,120,,,,,,100,deny,manual,265.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,130,,,,,,100,deny,manual,275.0,,,,,https://static.wixstatic.com/media/506c6a_3564a6768cbc40fdbeef07fad9f1841d~mv2.webp,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,140,,,,,,100,deny,manual,285.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,150,,,,,,100,deny,manual,295.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,160,,,,,,100,deny,manual,305.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,170,,,,,,100,deny,manual,315.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,180,,,,,,100,deny,manual,325.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,190,,,,,,100,deny,manual,335.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reception card,,200,,,,,,100,deny,manual,345.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,50,,,,,,100,deny,manual,195.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,60,,,,,,100,deny,manual,215.0,,,,,https://static.wixstatic.com/media/506c6a_d3c744966b90487a9499a3aa9af8f02a~mv2.jpg,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,70,,,,,,100,deny,manual,235.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,80,,,,,,100,deny,manual,255.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,90,,,,,,100,deny,manual,275.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,100,,,,,,100,deny,manual,295.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,110,,,,,,100,deny,manual,310.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,120,,,,,,100,deny,manual,325.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,130,,,,,,100,deny,manual,340.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,140,,,,,,100,deny,manual,355.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,150,,,,,,100,deny,manual,370.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,160,,,,,,100,deny,manual,385.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,170,,,,,,100,deny,manual,400.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,180,,,,,,100,deny,manual,415.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,190,,,,,,100,deny,manual,430.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Reply set,,200,,,,,,100,deny,manual,445.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,50,,,,,,100,deny,manual,25.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,60,,,,,,100,deny,manual,30.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,70,,,,,,100,deny,manual,35.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,80,,,,,,100,deny,manual,40.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,90,,,,,,100,deny,manual,45.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,100,,,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,110,,,,,,100,deny,manual,55.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,120,,,,,,100,deny,manual,60.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,130,,,,,,100,deny,manual,65.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,140,,,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,150,,,,,,100,deny,manual,75.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,160,,,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,170,,,,,,100,deny,manual,85.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,180,,,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,190,,,,,,100,deny,manual,95.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Return address,,200,,,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,Giraffe,"<p><em>Designed by Stationery Works.</em></p><p>Two-color Letterpress 3.5 x 5"" announcement.</p><p>Colors can be customized without charge. Harvest and Squash&nbsp;shown on announcement.&nbsp;</p><p>Make it your own!</p><p>Return address only is priced as One-color Letterpress. If Return address + Guest address is chosen, both are Digital print.</p><p>Thank you note is a flat card&nbsp;with One-color Letterpress.</p><p>Corner Rounding is optional and must be added to cart. May be used for announcement or Thank you note.</p><p>Envelope liner color would match color chosen for Giraffe.</p><p>Request change of font or ink color in Special instructions.</p>",Designers Fine Press,BIRTH ANNOUNCEMENTS,,,True,Item selection,Envelope liner - Solid color,Quantity,50,Size,3.5 x 5,,0,shopify,100,deny,manual,70.0,,True,True,,https://static.wixstatic.com/media/506c6a_973608f77ca144f892df9b1791ddee6a~mv2.jpg,1,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Envelope liner - Solid color,,25,,3.5 x 5,,,,100,deny,manual,35.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Envelope liner - Solid color,,75,,3.5 x 5,,,,100,deny,manual,105.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Envelope liner - Solid color,,100,,3.5 x 5,,,,100,deny,manual,140.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Birth Announcement,,25,,3.5 x 5,,,,100,deny,manual,505.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Birth Announcement,,50,,3.5 x 5,,,,100,deny,manual,515.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Birth Announcement,,75,,3.5 x 5,,,,100,deny,manual,535.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Birth Announcement,,100,,3.5 x 5,,,,100,deny,manual,550.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Corner Rounding,,25,,3.5 x 5,,,,100,deny,manual,46.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Corner Rounding,,50,,3.5 x 5,,,,100,deny,manual,57.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Corner Rounding,,75,,3.5 x 5,,,,100,deny,manual,68.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Corner Rounding,,100,,3.5 x 5,,,,100,deny,manual,79.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Return address,,25,,3.5 x 5,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Return address,,50,,3.5 x 5,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Return address,,75,,3.5 x 5,,,,100,deny,manual,108.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Return address,,100,,3.5 x 5,,,,100,deny,manual,115.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Return address + Guest name/address,,25,,3.5 x 5,,,,100,deny,manual,31.25,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Return address + Guest name/address,,50,,3.5 x 5,,,,100,deny,manual,62.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Return address + Guest name/address,,75,,3.5 x 5,,,,100,deny,manual,93.75,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Return address + Guest name/address,,100,,3.5 x 5,,,,100,deny,manual,125.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Thank you notes,,25,,3.5 x 5,,,,100,deny,manual,305.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Thank you notes,,50,,3.5 x 5,,,,100,deny,manual,315.0,,,,,https://static.wixstatic.com/media/506c6a_e7260ee94aac4c76b7c3cb1e0be1cc18~mv2.jpg,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Thank you notes,,75,,3.5 x 5,,,,100,deny,manual,330.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cbbb4a3c-bacf-e1eb-5eb9-de55af2eee9f,,,,,,,,,Thank you notes,,100,,3.5 x 5,,,,100,deny,manual,345.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,Initial Flourish,"<p><em>Designed by Carlson Craft.</em></p><p>5 x 7"" Folded Pocket, Black Flourish Laser-cut&nbsp;+ Digital Printed&nbsp; invitation +&nbsp;Tab with Back Layer + Kraft Pocketfold.</p><p>Shown with Black Thermography on White Matte.&nbsp;</p><p>Elevate your invitation with optional matching Flourish design Envelope liner.&nbsp;</p><p>Specify Pocket Orientation and color, color of Printed Layer + Die-cut color.</p><p>Enclosure cards sized to be staggered in pocket.&nbsp;</p><p>Invitations arrive needing assembly. Glue dots provided.</p><p>Request change of font or ink color in Special instructions.</p>",Carlson Craft,Wedding,,,True,Item selection,Tab,Quantity,50,,,,0,shopify,100,deny,manual,58.0,,True,True,,https://static.wixstatic.com/media/506c6a_eb2286171a654614ae8533e268d0fc29~mv2.jpg,1,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Tab,,25,,,,,,100,deny,manual,54.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Tab,,75,,,,,,100,deny,manual,63.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Tab,,100,,,,,,100,deny,manual,67.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Tab,,125,,,,,,100,deny,manual,82.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Tab,,150,,,,,,100,deny,manual,97.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Tab,,175,,,,,,100,deny,manual,112.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Tab,,200,,,,,,100,deny,manual,127.0,,,,,https://static.wixstatic.com/media/506c6a_17805bde91bf459c8a502061cf8c1a96~mv2.jpg,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Details card,,25,,,,,,100,deny,manual,78.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Details card,,50,,,,,,100,deny,manual,87.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Details card,,75,,,,,,100,deny,manual,96.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Details card,,100,,,,,,100,deny,manual,105.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Details card,,125,,,,,,100,deny,manual,129.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Details card,,150,,,,,,100,deny,manual,153.0,,,,,https://static.wixstatic.com/media/506c6a_27274df70f474d6281ed8843d319f1c6~mv2.jpg,10,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Details card,,175,,,,,,100,deny,manual,177.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Details card,,200,,,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Envelope liner - Digital,,25,,,,,,100,deny,manual,26.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Envelope liner - Digital,,50,,,,,,100,deny,manual,46.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Envelope liner - Digital,,75,,,,,,100,deny,manual,63.0,,,,,https://static.wixstatic.com/media/506c6a_800e264d5edc41cf8d5618c8bf5258fa~mv2.webp,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Envelope liner - Digital,,100,,,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Envelope liner - Digital,,125,,,,,,100,deny,manual,97.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Envelope liner - Digital,,150,,,,,,100,deny,manual,114.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Envelope liner - Digital,,175,,,,,,100,deny,manual,131.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Envelope liner - Digital,,200,,,,,,100,deny,manual,148.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Invitation,,25,,,,,,100,deny,manual,185.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Invitation,,50,,,,,,100,deny,manual,269.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Invitation,,75,,,,,,100,deny,manual,437.0,,,,,https://static.wixstatic.com/media/506c6a_01ba7766e49d4b1c9c483958af01224f~mv2.webp,7,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Invitation,,100,,,,,,100,deny,manual,542.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Invitation,,125,,,,,,100,deny,manual,648.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Invitation,,150,,,,,,100,deny,manual,754.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Invitation,,175,,,,,,100,deny,manual,859.0,,,,,https://static.wixstatic.com/media/506c6a_d191693e7824405b804b2f2c34127b2c~mv2.jpg,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Invitation,,200,,,,,,100,deny,manual,949.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Reception card,,25,,,,,,100,deny,manual,78.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Reception card,,50,,,,,,100,deny,manual,87.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Reception card,,75,,,,,,100,deny,manual,96.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Reception card,,100,,,,,,100,deny,manual,105.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Reception card,,125,,,,,,100,deny,manual,129.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-cc7935a4-c064-3f58-714e-e334ff700123,,,,,,,,,Reception card,,150,,,,,,100,deny,manual,153.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
